;title;abstract;dc:publisher;prism:aggregationType;prism:publicationName;prism:coverDate;prism:url
561;Digital twin: Mitigating unpredictable, undesirable emergent behavior in complex systems;Systems do not simply pop into existence. They progress through lifecycle phases of creation, production, operations, and disposal. The issues leading to undesirable and unpredicted emergent behavior are set in place during the phases of creation and production and realized during the operational phase, with many of those problematic issues due to human interaction. We propose that the idea of the Digital Twin, which links the physical system with its virtual equivalent can mitigate these problematic issues. We describe the Digital Twin concept and its development, show how it applies across the product lifecycle in defining and understanding system behavior, and define tests to evaluate how we are progressing. We discuss how the Digital Twin relates to Systems Engineering and how it can address the human interactions that lead to “normal accidents.” We address both Digital Twin obstacles and opportunities, such as system replication and front running. We finish with NASA's current work with the Digital Twin.;Springer International Publishing;Book;Transdisciplinary Perspectives on Complex Systems: New Findings and Approaches;2016-01-01;https://api.elsevier.com/content/abstract/scopus_id/85006339863
562;Towards Model-Driven Digital Twin Engineering: Current Opportunities and Future Challenges;Digital Twins have emerged since the beginning of this millennium to better support the management of systems based on (real-time) data collected in different parts of the operating systems. Digital Twins have been successfully used in many application domains, and thus, are considered as an important aspect of Model-Based Systems Engineering (MBSE). However, their development, maintenance, and evolution still face major challenges, in particular: (i) the management of heterogeneous models from different disciplines, (ii) the bi-directional synchronization of digital twins and the actual systems, and (iii) the support for collaborative development throughout the complete life-cycle. In the last decades, the Model-Driven Engineering (MDE) community has investigated these challenges in the context of software systems. Now the question arises, which results may be applicable for digital twin engineering as well. In this paper, we identify various MDE techniques and technologies which may contribute to tackle the three mentioned digital twin challenges as well as outline a set of open MDE research challenges that need to be addressed in order to move towards a digital twin engineering discipline.;Springer Science and Business Media Deutschland GmbHinfo@springer-sbm.com;Book Series;Communications in Computer and Information Science;2020-01-01;https://api.elsevier.com/content/abstract/scopus_id/85094117399
563;Digital Twin for Legacy Systems: Simulation Model Testing and Validation;In this paper, an approach to incorporate a digital twin for legacy production systems is presented. Hardware-in-the-loop setups are routinely used by manufacturing companies to carry out virtual commissioning. However, manufacturing companies having online legacy production systems are still struggling to incorporate a digital twin due to the absence of verified and validated simulation models. Companies that use virtual commissioning as a part of their engineering tool chain, usually perform offline verification of the simulation model. This approach is typically based on visual inspection and is a tedious task as each aspect of the model has to be visually validated. For legacy systems, only assessing the behavior visually in the absence of updated documents can result in an incorrect simulation model, i.e. simulating incorrect behavior with respect to the specification. Due to this, such simulation models cannot be incorporated in the engineering tool chain, as the simulated results can lead to improper decisions and can even cause equipment damage. This paper presents a platform and an approach, based on model-based testing, that is a first step for manufacturing companies to incorporate a validated simulation model for existing online production systems that will serve as a digital twin.;IEEE Computer Societyhelp@computer.org;Conference Proceeding;IEEE International Conference on Automation Science and Engineering;2018-12-04;https://api.elsevier.com/content/abstract/scopus_id/85059985353
564;Leveraging digital twin technology in model-based systems engineering;Digital twin, a concept introduced in 2002, is becoming increasingly relevant to systems engineering and, more specifically, to model-based system engineering (MBSE). A digital twin, like a virtual prototype, is a dynamic digital representation of a physical system. However, unlike a virtual prototype, a digital twin is a virtual instance of a physical system (twin) that is continually updated with the latter’s performance, maintenance, and health status data throughout the physical system’s life cycle. This paper presents an overall vision and rationale for incorporating digital twin technology into MBSE. The paper discusses the benefits of integrating digital twins with system simulation and Internet of Things (IoT) in support of MBSE and provides specific examples of the use and benefits of digital twin technology in different industries. It concludes with a recommendation to make digital twin technology an integral part of MBSE methodology and experimentation testbeds.;MDPI AG;Journal;Systems;2019-03-01;https://api.elsevier.com/content/abstract/scopus_id/85111581098
565;Model-driven digital twin construction: Synthesizing the integration of cyber-physical systems with their information systems;Digital twins emerge in many disciplines to support engineering, monitoring, controlling, and optimizing cyber-physical systems, such as airplanes, cars, factories, medical devices, or ships. There is an increasing demand to create digital twins as representation of cyber-physical systems and their related models, data traces, aggregated data, and services. Despite a plethora of digital twin applications, there are very few systematic methods to facilitate the modeling of digital twins for a given cyber-physical system. Existing methods focus only on the construction of specific digital twin models and do not consider the integration of these models with the observed cyber-physical system. To mitigate this, we present a fully model-driven method to describe the software of the cyber-physical system, its digital twin information system, and their integration. The integration method relies on MontiArc models of the cyber-physical system's architecture and on UML/P class diagrams from which the digital twin information system is generated. We show the practical application and feasibility of our method on an IoT case study. Explicitly modeling the integration of digital twins and cyber-physical systems eliminates repetitive programming activities and can foster the systematic engineering of digital twins.;Association for Computing Machinery, Inc;Conference Proceeding;Proceedings - 23rd ACM/IEEE International Conference on Model Driven Engineering Languages and Systems, MODELS 2020;2020-10-16;https://api.elsevier.com/content/abstract/scopus_id/85096992990
566;Towards a Reference Architecture for Leveraging Model Repositories for Digital Twins;"In the area of Cyber-Physical Systems (CPS), the degree of complexity continuously increases mainly due to new key-enabling technologies supporting those systems. One way to deal with this increasing complexity is to create a digital representation of such systems, a so-called Digital Twin (DT), which virtually acts in parallel ideally across the entire life-cycle of a CPS. For this purpose, the DT uses simulated or real-time data to mimic operations, control, and may modify the CPS's behaviour at runtime. However, building such DTs from scratch is not trivial, mainly due to the integration needed to deal with heterogeneous systems residing in different technological spaces. In order to tackle this challenge, Model-Driven Engineering (MDE) allows to logically model a CPS with its physical components. Usually, in MDE such ""logical models""are created at design time which keep them detached from the deployed system during runtime. Instead of building bilateral solutions between each runtime environment and every engineering tool, a dedicated integration layer is needed which can deal with both, design and runtime aspects. Therefore, we present a reference architecture that allows on the one side to query data from model repositories to enrich the running system with design-time knowledge, and on the other side, to be able to reasoning about system states at runtime in design-time models. We introduce a model repository query and management engine as mediator and show its feasibility by a demonstration case.";Institute of Electrical and Electronics Engineers Inc.;Conference Proceeding;IEEE International Conference on Emerging Technologies and Factory Automation, ETFA;2020-09-01;https://api.elsevier.com/content/abstract/scopus_id/85093356602
567;Self-Adaptive Manufacturing with Digital Twins;Digital Twins are part of the vision of Industry 4.0 to represent, control, predict, and optimize the behavior of Cyber-Physical Production Systems (CPPSs). These CPPSs are long-living complex systems deployed to and configured for diverse environments. Due to specific deployment, configuration, wear and tear, or other environmental effects, their behavior might diverge from the intended behavior over time. Properly adapting the configuration of CPPSs then relies on the expertise of human operators. Digital Twins (DTs) that reify this expertise and learn from it to address unforeseen challenges can significantly facilitate self-adaptive manufacturing where experience is very specific and, hence, insufficient to employ deep learning techniques. We leverage the explicit modeling of domain expertise through case-based reasoning to improve the capabilities of Digital Twins for adapting to such situations. To this effect, we present a modeling framework for self-adaptive manufacturing that supports modeling domain-specific cases, describing rules for case similarity and case-based reasoning within a modular Digital Twin. Automatically configuring Digital Twins based on explicitly modeled domain expertise can improve manufacturing times, reduce wastage, and, ultimately, contribute to better sustainable manufacturing.;Institute of Electrical and Electronics Engineers Inc.;Conference Proceeding;Proceedings - 2021 International Symposium on Software Engineering for Adaptive and Self-Managing Systems, SEAMS 2021;2021-05-01;https://api.elsevier.com/content/abstract/scopus_id/85113473628
568;Towards a Model-Driven Architecture for Interactive Digital Twin Cockpits;Digital twins promise tremendous potential to reduce time and cost in the smart manufacturing of Industry 4.0. Engineering and monitoring interactive digital twins currently demands integrating different piecemeal technologies that effectively hinders their application and deployment. Current research on digital twins focuses on specific implementations or abstract models on how digital twins could be conceived. We propose model-driven software engineering to realize interactive digital twins and user-specific cockpits to interact with the digital twin by generating the infrastructure from common data structure models. To this end, we present a model-driven architecture for digital twins, its integration with an interactive cockpit, and a systematic method of realizing both. Through this, modeling, deploying, and monitoring interactive digital twins becomes more feasible and fosters their successful application in smart manufacturing.;Springer Science and Business Media Deutschland GmbH;Book Series;Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics);2020-01-01;https://api.elsevier.com/content/abstract/scopus_id/85097375593
569;Model-Driven Development of a Digital Twin for Injection Molding;Digital Twins (DTs) of Cyber-Physical Production Systems (CPPSs) enable the smart automation of production processes, collection of data, and can thus reduce manual efforts for supervising and controlling CPPSs. Realizing DTs is challenging and requires significant efforts for their conception and integration with the represented CPPS. To mitigate this, we present an approach to systematically engineering DTs for injection molding that supports domain-specific customizations and automation of essential development activities based on a model-driven reference architecture. In this approach, reactive CPPS behavior is defined in terms of a Domain-Specific Language (DSL) for specifying events that occur in the physical system. The reference architecture connects to the CPPS through a novel DSL for representing OPC-UA bindings. We have evaluated this approach with a DT of an injection molding machine that controls the machine to optimize the Design of Experiment (DoE) parameters between experiment cycles before the products are molded. Through this, our reference implementation of the DT facilitates the time-consuming setup of a DT and the subsequent injection molding activities. Overall, this facilitates to systematically engineer digital twins with reactive behavior that help to optimize machine use.;Springer;Book Series;Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics);2020-01-01;https://api.elsevier.com/content/abstract/scopus_id/85086228557
570;Achieving model quality through model validation, verification and exploration;System development strategies, like model-driven engineering (MDE), help to abstract architectures and provide a promising way to deal with architecture complexity and design quality. Thus, the importance for the underlying models to be correct arises. Today's validation and verification tools should support the developer in generating test cases and provide good concepts for fault detection. We here introduce and structure essential use cases for model validation, verification and exploration that help developers find faults in model descriptions and thus enhance model quality. Along with the use cases, we demonstrate a modern instance finder for UML and OCL models based on an implementation of relational logic and present the results and findings from the tool.;Elsevier Ltd;Journal;Computer Languages, Systems and Structures;2018-12-01;https://api.elsevier.com/content/abstract/scopus_id/85044652759
571;On OCL-based imperative languages;The Object Constraint Language (OCL) is a well-accepted ingredient in model-driven engineering and accompanying modeling languages such as UML (Unified Modeling Language) and EMF (Eclipse Modeling Framework) that support object-oriented software development. Among various possibilities, OCL offers the formulation of class invariants and operation contracts in form of pre- and postconditions, and side-effect free query operations. Much research has been done on OCL and various mature implementations are available for it. OCL is also used as the foundation for several modeling-specific programming and transformation languages. However, an intrusive way of embedding OCL into these language hampers us when we want to benefit from the existing achievements for OCL. In response to this shortcoming, we propose the language SOIL (Simple OCL-like Imperative Language), which we implemented in the UML and OCL modeling tool USE to amend its declarative model validation features. The expression sub-language of SOIL is identical to OCL. SOIL adds imperative constructs for programming in the domain of models. Thus by employing OCL and SOIL, it is possible to describe any operation in a declarative way and in an operational way on the modeling level without going into the details of a conventional programming language. In contrast to other similar approaches, the embedding of OCL into SOIL is done in a careful, non-intrusive way so that purity of OCL is preserved. © 2013 Elsevier B.V.;Elsevier;Journal;Science of Computer Programming;2014-10-05;https://api.elsevier.com/content/abstract/scopus_id/84902009107
572;Digital twin driven prognostics and health management for complex equipment;Prognostics and health management (PHM) is crucial in the lifecycle monitoring of a product, especially for complex equipment working in a harsh environment. In order to improve the accuracy and efficiency of PHM, digital twin (DT), an emerging technology to achieve physical–virtual convergence, is proposed for complex equipment. A general DT for complex equipment is first constructed, then a new method using DT driven PHM is proposed, making effective use of the interaction mechanism and fused data of DT. A case study of a wind turbine is used to illustrate the effectiveness of the proposed method.;Elsevier USA;Journal;CIRP Annals;2018-01-01;https://api.elsevier.com/content/abstract/scopus_id/85047291024
573;Knowledge map and forecast of digital twin in the construction industry: State-of-the-art review using scientometric analysis;"With the advancement of Industry 4.0 and the development of science and technology, industries have seen the advantages of digital twin (DT) implementations and concepts. Although the construction industry is still in the early stage of DT development and implementation, it is urgent for the industry to have a DT agenda. This paper identifies 1158 related bibliographic records from the Web of Science and 745 records from the Derwent Patent Database and quantitatively analyzed them to describe patterns of publications. Two knowledge mapping tools were selected to visualize and analyze the literature in the relevant scientific domain. Then, we integrated clustering, knowledge mapping, and network analysis methods to show the current foci and future directions of DT-MT derived from the data of time distribution, journal areas, and subject distribution. The results indicate that DT is a cross-disciplinary information technology with great development potential, and its development in the construction industry is scattered with the leading advancement in the manufacturing of construction materials and components. The derived knowledge map shows three stages of construction DT, including (1) data collection and creation of DT framework and database; (2) implementation of planning and design modules in detail and control of construction sites; and (3) carrying out asset management and fault prediction in the operation and maintenance phase of projects. The novelty of this paper is the specific analysis of DT in the construction industry. This study adds value to the architecture, engineering, and construction industries by shedding light on the focus of DT practical applications and the formation of a development path of construction DT.";Elsevier Ltd;Journal;Journal of Cleaner Production;2023-01-10;https://api.elsevier.com/content/abstract/scopus_id/85143719809
574;Modeling Behavioral Deontic Constraints Using UML and OCL;Business rules specify the required or desirable states of affairs or behavior of IT systems, and typically involve deontic constraints that must be adequately specified to enable their appropriate representation and effective analysis. Such deontic constraints focus on the permitted actions and obligations of the agents to carry them out. In this paper we present a proposal to explicitly specify dynamic deontic constraints in UML and OCL so that, on the one hand, they can guide and restrict the system behavior and, on the other hand, allow us to reason about such deontic behavior, including accountability analysis.;Springer Science and Business Media Deutschland GmbH;Book Series;Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics);2020-01-01;https://api.elsevier.com/content/abstract/scopus_id/85097413450
575;(An Example for) Formally Modeling Robot Behavior with UML and OCL;One of the problems that the design and development of robotic applications currently have is the lack of unified formal modeling notations and tools that can address the many different aspects of these kinds of applications. This paper presents a small example of a chain of robotized arms that move parts in a production line, modeled using a combination of UML and OCL. We show the possibilities that these high-level notations provide to describe the structure and behaviour of the system, to model some novel aspects such as measurement uncertainty and tolerance of physical elements, and to perform several kinds of analyses.;Springer Verlagservice@springer.de;Book Series;Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics);2018-01-01;https://api.elsevier.com/content/abstract/scopus_id/85042677687
576;Modeling Behavioral Deontic Constraints Using UML and OCL;Business rules specify the required or desirable states of affairs or behavior of IT systems, and typically involve deontic constraints that must be adequately specified to enable their appropriate representation and effective analysis. Such deontic constraints focus on the permitted actions and obligations of the agents to carry them out. In this paper we present a proposal to explicitly specify dynamic deontic constraints in UML and OCL so that, on the one hand, they can guide and restrict the system behavior and, on the other hand, allow us to reason about such deontic behavior, including accountability analysis.;Springer Science and Business Media Deutschland GmbH;Book Series;Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics);2020-01-01;https://api.elsevier.com/content/abstract/scopus_id/85097413450
577;OCL-based runtime monitoring of JVM hosted applications;In this paper we present an approach that enables users to monitor and verify the behavior of an application running on a virtual machine at the model level. Concrete implementations of object-oriented software usually contain a lot of technical classes. Thus, the central parts of an application, e.g., the business rules, may be hidden among peripheral functionality like user-interface classes or classes managing persistency. Our approach makes use of modern virtual machines and allows the devloper to profile an application in order to achieve an abstract monitoring and verification of central application components. We represent virtual machine bytecode in form of a so-called platform-aligned model (PAM) comprising OCL invariants and pre- and postconditions. In contrast to related work, our approach uses the original source or bytecode of the monitored application as it stands and does not require any changes. We show a prototype implementation as an extension of the UML and OCL tool USE. Also, we investigate the impact of our approach to the execution time of a monitored system.;Universitatsbibliothek TU Berlineceasst@journal.ub.tu-berlin.de;Journal;Electronic Communications of the EASST;2011-01-01;https://api.elsevier.com/content/abstract/scopus_id/85015057935
578;Digital Twins: State of the art theory and practice, challenges, and open research questions;"Digital Twin was introduced over a decade ago, as an innovative all-encompassing tool, with perceived benefits including real-time monitoring, simulation, optimisation and accurate forecasting. However, the theoretical framework and practical implementations of digital twin (DT) are yet to fully achieve this vision at scale. Although an increasing number of successful implementations exist in research and industrial works, sufficient implementation details are not publicly available, making it difficult to fully assess their components and effectiveness, to draw comparisons, identify successful solutions, share lessons, and thus to jointly advance and benefit from the DT methodology. This work first presents a review of relevant DT research and industrial works, focusing on the key DT features, current approaches in different domains, and successful DT implementations, to infer the key DT components and properties, and to identify current limitations and reasons behind the delay in the widespread implementation and adoption of digital twin. This work identifies that the major reasons for this delay are: the fact the DT is still a fast evolving concept; the lack of a universal DT reference framework, e.g. DT standards are scarce and still evolving; problem- and domain-dependence; security concerns over shared data; lack of DT performance metrics; and reliance of digital twin on other fast-evolving technologies. Advancements in machine learning, Internet of Things (IoT) and big data have led to significant improvements in DT features such as real-time monitoring and accurate forecasting. Despite this progress and individual company-based efforts, certain research and implementation gaps exist in the field, which have so far prevented the widespread adoption of the DT concept and technology; these gaps are also discussed in this work. Based on reviews of past work and the identified gaps, this work then defines a conceptualisation of DT which includes its components and properties; these also validate the uniqueness of DT as a concept, when compared to similar concepts such as simulation, autonomous systems and optimisation. Real-life case studies are used to showcase the application of the conceptualisation. This work discusses the state-of-the-art in DT, addresses relevant and timely DT questions, and identifies novel research questions, thus contributing to a better understanding of the DT paradigm and advancing the theory and practice of DT and its allied technologies.";Elsevier B.V.;Journal;Journal of Industrial Information Integration;2022-11-01;https://api.elsevier.com/content/abstract/scopus_id/85137748309
579;Information Systems Engineering with Digital Shadows: Concept and Case Studies: An Exploratory Paper;"The production sector has faced many difficulties in taking full advantage of opportunities found in other web application domains. Production research has focused on sophisticated mathematical models ranging from molecular materials modeling to efficient production control to inter-company supply network logistics. Often, these models have no closed-form solutions; this led to intense simulation research for individual modeling viewpoints, often labeled “Digital Twins”. However, the complexity of the overall system precludes Digital Twins covering more than just a few system perspectives, especially if near-realtime performance is required. Moreover, the wide variety of individual situations and behaviors is usually captured only as statistical uncertainty. In order to achieve better performance and more context adaptation, the interdisciplinary research cluster “Internet of Production” at RWTH Aachen University is exploring the concept of “Digital Shadows”. Digital Shadows can be understood as compact views on dynamic processes, usually combining condensed measurement data with highly efficient simplified mathematical models. In this exploratory paper, we argue based on a couple of initial case studies that Digital Shadows are not just valuable carriers of deep engineering knowledge but due to their small size also help in reducing network congestion and enabling edge computing. These properties could make Digital Shadows an interesting solution to address resilience in other information-intensive dynamic systems.";Springer;Book Series;Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics);2020-01-01;https://api.elsevier.com/content/abstract/scopus_id/85086253990
580;Meta-model-based shop-floor digital twin architecture, modeling and application;Digital twin is regarded as the virtual counterpart of physical entities, which can mirror the physical behavior and performance. Digital twin technology provides strong support for the achievement of cyber-physical system and intelligent manufacturing. Many investigations have been carried out for the digital twin of specific products. However, there are less researches on digital twin in the shop-floor domain, and there is a lack of model-driven digital twin comprehensive architecture. The modeling approach to the full lifecycle of digital twin is not considered enough. This paper proposes a meta-model-based shop-floor digital twin construction approach and a comprehensive architecture. A meta-model based on RAMI 4.0 is constructed, which provide a novel idea for the description of manufacturing resources and their status. The proposed shop-floor digital twin architecture consists of three key implementation elements: the meta-model construction, data modeling (including data interaction between cyber-physical spaces) and constructing different integration level models of shop-floor digital twin based on iteration feedback between the demands and models. The proposed approach is validated through a case study of the fischer learning factory 4.0.;Elsevier Ltd;Journal;Robotics and Computer-Integrated Manufacturing;2023-12-01;https://api.elsevier.com/content/abstract/scopus_id/85160515920
581;Applications of Digital Twin across Industries: A Review;One of the most promising technologies that is driving digitalization in several industries is Digital Twin (DT). DT refers to the digital replica or model of any physical object (physical twin). What differentiates DT from simulation and other digital or CAD models is the automatic bidirectional exchange of data between digital and physical twins in real-time. The benefits of implementing DT in any sector include reduced operational costs and time, increased productivity, better decision making, improved predictive/preventive maintenance, etc. As a result, its implementation is expected to grow exponentially in the coming decades as, with the advent of Industry 4.0, products and systems have become more intelligent, relaying on collection and storing incremental amounts of data. Connecting that data effectively to DTs can open up many new opportunities and this paper explores different industrial sectors where the implementation of DT is taking advantage of these opportunities and how these opportunities are taking the industry forward. The paper covers the applications of DT in 13 different industries including the manufacturing, agriculture, education, construction, medicine, and retail, along with the industrial use case in these industries.;MDPI;Journal;Applied Sciences (Switzerland);2022-06-01;https://api.elsevier.com/content/abstract/scopus_id/85131861164
582;Overview on Digital Twin for Autonomous Electrical Vehicles Propulsion Drive System;The significant progress in the electric automotive industry brought a higher need for new technological innovations. Digital Twin (DT) is one of the hottest trends of the fourth industrial revolution. It allows representing physical assets under various operating conditions in a low-cost and zero-risk environment. DTs are used in many different fields from aerospace to healthcare. However, one of the perspective applications of such technology is the automotive industry. This paper presents an overview of the implementation of DT technology in electric vehicles (EV) propulsion drive systems. A general review of DT technology is supplemented with main applications analysis and comparison between different simulation technologies. Primary attention is given to the adaptation of DT technology for EV propulsion drive systems.;MDPI;Journal;Sustainability (Switzerland);2022-01-01;https://api.elsevier.com/content/abstract/scopus_id/85122399284
583;Digital twins for wind energy conversion systems: A literature review of potential modelling techniques focused on model fidelity and computational load;The Industry 4.0 concept of a Digital Twin will bring many advantages for wind energy conversion systems, e.g., in condition monitoring, predictive maintenance and the optimisation of control or design parameters. A virtual replica is at the heart of a digital twin. To construct a virtual replica, appropriate modelling techniques must be selected for the turbine components. These models must be chosen with the intended use case of the digital twin in mind, finding a proper balance between the model fidelity and computational load. This review article presents an overview of the recent literature on modelling techniques for turbine aerodynamics, structure and drivetrain mechanics, the permanent magnet synchronous generator, the power electronic converter and the pitch and yaw systems. For each component, a balanced overview is given of models with varying model fidelity and computational load, ranging from simplified lumped parameter models to advanced numerical Finite Element Method (FEM)-based models. The results of the literature review are presented graphically to aid the reader in the model selection process. Based on this review, a high-level structure of a digital twin is proposed together with a virtual replica with a minimum computational load. The concept of a multi-level hierarchical virtual replica is presented.;MDPI;Journal;Processes;2021-12-01;https://api.elsevier.com/content/abstract/scopus_id/85121752336
584;Overview of Digital Twin Platforms for EV Applications;Digital twin (DT) technology has been used in a wide range of applications, including electric vehicles. The DT platform provides a virtual representation or advanced simulation of a physical object in real-time. The implementation of DT on various aspects of EVs has recently transpired in different research studies. Generally, DT can emulate the actual vehicle on the road to predict/optimize its performance and improve vehicle safety. Additionally, DT can be used for the optimization of manufacturing processes, real-time condition monitoring (at all levels and in all powertrain components), energy management optimization, repurposing of the components, and even recycling processes. This paper presents an overview of different DT platforms that can be used in EV applications. A deductive comparison between model-based and data-driven DT was performed. EV main systems have been discussed regarding the usable DT platform. DT platforms used in the EV industry were addressed. Finally, the review showed the superiority of data-driven DTs over model-based DTs due to their ability to handle systems with high complexity.;MDPI;Journal;Sensors;2023-02-01;https://api.elsevier.com/content/abstract/scopus_id/85147992220
585;Broken Bar Fault Detection and Diagnosis Techniques for Induction Motors and Drives: State of the Art;Motors are the higher energy-conversion devices that consume around 40% of the global electrical generated energy. Induction motors are the most popular motor type due to their reliability, robustness, and low cost. Therefore, both condition monitoring and fault diagnosis of induction motor faults have motivated considerable research efforts. In this paper, a comprehensive review of the recent techniques proposed in the literature for broken bar faults detection and diagnosis is presented. This paper mainly investigates the fault detection methods in line-fed and inverter-fed motors proposed after 2015 and published in most relevant journals and conferences. The introduced review has deeply discussed the main features of the reported methods and compared them in many different aspects. Finally, the study has highlighted the main issues and the gaps that require more attention from researchers in this field.;Institute of Electrical and Electronics Engineers Inc.;Journal;IEEE Access;2022-01-01;https://api.elsevier.com/content/abstract/scopus_id/85136709295
586;VTOL UAV digital twin for take-off, hovering and landing in different wind conditions;With UAVs becoming increasingly popular in the industry, vertical take-off and landing (VTOL) convertiplanes are emerging as a compromise between the advantages of planes and multicopters. Due to their large wing surface area, VTOL convertiplanes are subject to a strong wind dependence on critical phases such as take-off, landing, and hovering. Developing a new and improved unmanned aerial vehicle (UAV) is often expensive and associated with failures and accidents. This paper proposes the dynamic characterization of a commercial VTOL convertiplane UAV in copter mode and provides a novel method to estimate the aerodynamic forces and moments for any possible wind speed and direction. Starting from Euler's equations of rigid body dynamics, we have derived the mathematical formulation to precisely consider aerodynamic forces and moments caused by any wind speed and direction. This unique approach will allow for VTOL convertiplane UAVs to be trained and tested digitally in take-off, hovering, and landing maneuvers without the cost and hassle of physical testing, and the dependence on existing wind conditions. A digital twin of a VTOL convertiplane UAV in copter mode has been modeled and tested in the Gazebo robotics simulator. Take-off, hovering and landing maneuvers have been compared with and without the wind physics model. Finally, the simulator has been tested against real flight conditions (reproducing the mean wind speed and direction only), showing a natural and realistic behavior.;Elsevier B.V.;Journal;Simulation Modelling Practice and Theory;2023-02-01;https://api.elsevier.com/content/abstract/scopus_id/85143850586
587;Interface Development for Digital Twin of an Electric Motor Based on Empirical Performance Model;The concept of Digital Twin is creating and maintaining a digital representation of the real physical entity and supporting its performance utilizing simulation and optimization tools, which are fed with the real data obtained from the physical equipment. Development and implementation of the Digital Twin technology are one of the main challenges for today's industry, more detailed studies are needed on design methods for Digital Twins. Besides using Digital Twin as a high-quality simulation, one of the commitments is monitoring and maintaining control of the whole system via a constant live link between virtual and physical entities. The related research study presents a detailed structural description of the developed Digital Twin virtual entity and the development of a framework that allows Robot Operating System (ROS) to securely communicate with remote Digital Twins via the Internet and harness ROS's adaptability across vast distances and multiple systems. This paper is an extended version of the authors' International Conference on Electrical Power Drive Systems (ICEPDS20) paper, in which we propose a development case study of Digital Twin for an electric motor based on an empirical performance model.;Institute of Electrical and Electronics Engineers Inc.;Journal;IEEE Access;2022-01-01;https://api.elsevier.com/content/abstract/scopus_id/85124176939
588;Multi-dimensional modeling and abnormality handling of digital twin shop floor;Digital twin is an enabling technology of smart manufacturing. The core of the manufacturing is the shop floor, where the digital twin shop floor (DTS) is applied to facilitate its intellectualization. DTS enables the high-fidelity mapping for physical shop floor and provides intelligent services. However, the high-fidelity mapping of DTS requires modeling from multiple dimensions. In this paper, the geometric modeling of the DTS is conducted based on model reuse first. Next, the behavior modeling of equipment production in DTS and DTS production process is performed. Then the DTS service of the abnormality handling is derived. Finally, an aerospace product assembly shop floor is chosen to verify the proposed procedures and methods.;Elsevier B.V.;Journal;Journal of Industrial Information Integration;2023-10-01;https://api.elsevier.com/content/abstract/scopus_id/85165089372
589;Digital twins as electric motor soft-sensors in the automotive industry;Digital Twins can be defined as virtual representation of physical assets enabled through data and simulators, for real time prediction, optimization, control, and decision making improvements. In this paper, the concept of digital twin is applied to electric motors. In particular, the use of this technology is shown to solve general problems related to the application of electric motors in the automotive industry, such as estimation of the driving torque and the internal rotor temperature to improve cooling control. Proof-of-concept results are shown, showing the validity of the adopted methodology and the effectiveness of the proposed solution.;Institute of Electrical and Electronics Engineers Inc.;Conference Proceeding;2021 IEEE International Workshop on Metrology for Automotive, MetroAutomotive 2021 - Proceedings;2021-07-01;https://api.elsevier.com/content/abstract/scopus_id/85114962774
590;Digital Twin Service Unit for AC Motor Stator Inter-Turn Short Circuit Fault Detection;A modern trend for industry digitalization brings new demands for the development and application of the modeling and simulation approach. It is already not enough to have only a virtual representation of the object and run it independently from the physical object. The Digital Twin (DT) aspect indicates a connection between the physical object and the corresponding virtual twin established by generating real-time data using sensors. The DT represents physical object operation throughout its life cycle, making it an essential tool for improving that object's reliability. In this paper, an application of the DT service unit for AC motor stator inter-turn short circuit fault detection is presented. According to real-time measurements, Linux Robot Operation System (ROS) simulates AC electrical machine-specific behavior in case of unbalanced stator currents and notify about possible fault appearance and propagation. Fault, such as discussed in the paper (AC machine stator inter-turn) is considered one of the most prevalent possible electrical motor failure.;Institute of Electrical and Electronics Engineers Inc.;Conference Proceeding;2021 28th International Workshop on Electric Drives: Improving Reliability of Electric Drives, IWED 2021 - Proceedings;2021-01-27;https://api.elsevier.com/content/abstract/scopus_id/85103860218
591;Spectrum analysis for condition monitoring and fault diagnosis of ventilation motor: A case study;In modern power systems, since most loads are inductive by nature, there is an ongoing power quality issue and researchers’ interest in improving the power factor is widespread, as inductive loads have a low power factor that depletes the system’s capacity and has an adverse effect on the voltage level. The measurement and acute analysis of voltage-and current-level waveforms is essential to tackle power quality issues. This article presents a detailed case study and analysis of real-time data measured from a frequency converter, which is used to operate the motor of a ventilation system. The output of the frequency converter is a highly distorted current wave. A hybrid Fourier transform (FT)-and wavelet transform-based solution has been proposed here to diagnose and identify the causes of motor failure in the ventilation system. The traditional FT did not give a detailed analysis of this type of signal, which is highly contaminated by noise. Therefore, first, the signal is preprocessed for data denoising using the wavelet transform. Second, the Fourier analysis is performed on the filtered signal for frequency analysis and segregation of fundamental frequency components, higher-order harmonics, and suppressed noise. The spectrum analysis reveals that the noise is generated due to the rapidly switching circuits in the frequency converter and this unfiltered signal at the output of the frequency converter causes motor failure.;MDPI AG;Journal;Energies;2021-04-01;https://api.elsevier.com/content/abstract/scopus_id/85106503610
